Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-11-12 00:00:00-05:00,134.9255497600903,136.1807437619828,134.7278162345523,136.1549530029297,15999700,0.0,0.0,0.0
2020-11-13 00:00:00-05:00,136.1463079345291,136.26666913647566,135.75943357958562,135.974365234375,7344600,0.0,0.0,0.0
2020-11-16 00:00:00-05:00,135.60473136471663,136.07758382210352,135.50156832615676,135.64772033691406,6310400,0.0,0.0,0.0
2020-11-17 00:00:00-05:00,136.49883508202342,136.8341280273984,136.34407742810157,136.53321838378906,7444600,0.0,0.0,0.0
2020-11-18 00:00:00-05:00,137.07486294045717,137.18663163852693,136.13776374117143,136.9287109375,10333300,0.0,0.0,0.0
2020-11-19 00:00:00-05:00,137.53053446373258,138.1753297382259,137.41876575160117,137.63369750976562,10637200,0.0,0.0,0.0
2020-11-20 00:00:00-05:00,138.01196346654461,138.88028294601145,137.89160222069384,138.8544921875,7246800,0.0,0.0,0.0
2020-11-23 00:00:00-05:00,138.26131173047446,138.40746375609135,137.7970517729678,138.21832275390625,11300000,0.0,0.0,0.0
2020-11-24 00:00:00-05:00,137.5477866955484,137.57357746718526,136.70524442741583,136.84280395507812,10891700,0.0,0.0,0.0
2020-11-25 00:00:00-05:00,136.91152897343002,137.4789519593481,136.36989674883606,136.42147827148438,9145800,0.0,0.0,0.0
2020-11-27 00:00:00-05:00,137.22098851560582,137.78841132490498,137.19519776230942,137.74542236328125,4708200,0.0,0.0,0.0
2020-11-30 00:00:00-05:00,137.58203309428578,138.01189635162427,137.34990326217505,137.5734405517578,13071600,0.0,0.0,0.0
2020-12-01 00:00:00-05:00,136.44866483745326,136.61218157631626,134.83932763074952,135.54502868652344,13662800,0.163,0.0,0.0
2020-12-02 00:00:00-05:00,135.01151437404155,135.05453405417202,133.80666129966676,134.46932983398438,12114300,0.0,0.0,0.0
2020-12-03 00:00:00-05:00,135.06314315261346,135.82047859044536,134.7533253036613,135.55368041992188,9626500,0.0,0.0,0.0
2020-12-04 00:00:00-05:00,133.98745084723348,134.07350337586655,133.1956966722183,133.5657501220703,12734500,0.0,0.0,0.0
2020-12-07 00:00:00-05:00,134.5554178840628,135.0115368763391,134.40910367285926,134.77056884765625,9316100,0.0,0.0,0.0
2020-12-08 00:00:00-05:00,135.6053274506283,136.03562928837462,135.28689516109245,135.40737915039062,7397200,0.0,0.0,0.0
2020-12-09 00:00:00-05:00,134.72753318966278,135.39020182046355,134.26279976430087,134.95989990234375,7750100,0.0,0.0,0.0
2020-12-10 00:00:00-05:00,135.32134122408507,136.224964675177,134.96849052753737,136.1561279296875,10025100,0.0,0.0,0.0
2020-12-11 00:00:00-05:00,136.53471915446494,137.17157037456545,136.2507315988245,136.63800048828125,8135900,0.0,0.0,0.0
2020-12-14 00:00:00-05:00,135.53651056115677,136.56923259668835,135.20947688272537,136.25941467285156,7535900,0.0,0.0,0.0
2020-12-15 00:00:00-05:00,135.78605268147476,136.31102147126916,135.38156788613628,135.8032684326172,6847500,0.0,0.0,0.0
2020-12-16 00:00:00-05:00,134.75331745076974,135.88070610071614,134.58980066060607,135.44180297851562,9954200,0.0,0.0,0.0
2020-12-17 00:00:00-05:00,136.22924899576677,136.51354609450604,134.7646857939941,135.0834503173828,9422700,0.164,0.0,0.0
2020-12-18 00:00:00-05:00,135.35906220895743,135.58306093053275,134.54924899041717,134.67848205566406,6505000,0.0,0.0,0.0
2020-12-21 00:00:00-05:00,135.42802184135726,135.5486315154486,134.78189577041044,135.212646484375,8988200,0.0,0.0,0.0
2020-12-22 00:00:00-05:00,135.73819424705343,135.97080336707583,135.32467714682483,135.91049194335938,7370800,0.0,0.0,0.0
2020-12-23 00:00:00-05:00,134.9284036054576,134.9887150394508,133.92907153841378,134.9714813232422,9266600,0.0,0.0,0.0
2020-12-24 00:00:00-05:00,135.16950828337235,135.62610278417017,135.126443747626,135.5054931640625,3117100,0.0,0.0,0.0
2020-12-28 00:00:00-05:00,134.72157410282804,135.64337363493732,134.480354796549,135.5658416748047,7791100,0.0,0.0,0.0
2020-12-29 00:00:00-05:00,134.73021015440128,135.50555619496814,134.70436616274696,135.39356994628906,9030900,0.0,0.0,0.0
2020-12-30 00:00:00-05:00,135.10063260221884,135.71229112946858,134.9800098073329,135.6864471435547,9097300,0.0,0.0,0.0
2020-12-31 00:00:00-05:00,135.65200188964266,136.18612849463588,135.64337846345455,135.8845977783203,7742100,0.0,0.0,0.0
2021-01-04 00:00:00-05:00,134.97149065352937,136.27235368951736,134.8594912086419,135.7209930419922,13152900,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,135.21263929804363,135.21263929804363,134.10130829908672,134.7129669189453,10458100,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,132.51614961212695,132.54199360209054,131.1980403966444,131.9475555419922,22827300,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,130.7672816734526,131.09465638684597,130.3106870181761,130.78451538085938,14651900,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,130.50027229641702,130.91380257228104,129.79384774639294,130.36244201660156,13622500,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,130.086691775102,130.2676128258142,129.64733085975257,130.14700317382812,8370700,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,129.9057815083695,130.22454594366084,129.1648898288175,130.0436248779297,12186300,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,130.65530076878338,131.87002085390503,130.5777688004908,131.5081787109375,12533300,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,131.44790296422823,131.49959095194274,129.90580788823945,130.27626037597656,14835500,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,131.11196435812724,131.25841809037084,130.49168199481642,130.793212890625,11624700,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,130.62083295008,131.2583486935017,130.5260672739696,131.21527099609375,9575600,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,130.93963664187314,131.36176402478196,130.76732580059357,131.34454345703125,5368900,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,130.4657766745467,130.73284001050246,130.17286934772224,130.42269897460938,8162700,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,130.8190046401204,130.95683488598854,130.44855216908465,130.8448486328125,9507200,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,131.6029476939101,132.40415082280063,131.49957173358925,132.3869171142578,8712600,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,131.89588085876997,132.32663159554522,131.74080375788685,132.13710021972656,7690300,0.0,0.0,0.0
2021-01-27 00:00:00-05:00,132.73150598667715,133.10194522018472,132.26628794289317,132.47305297851562,7895200,0.0,0.0,0.0
2021-01-28 00:00:00-05:00,132.15428534830866,132.2059864650526,131.0860322206502,131.7407684326172,10667800,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,130.44860008703606,131.37041331656388,130.3452240782943,130.94827270507812,14965900,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,130.80677447309043,131.41052193932794,130.6601510284833,131.1000213623047,8165500,0.176,0.0,0.0
2021-02-02 00:00:00-05:00,130.01326178195956,130.31512890189134,129.8235107188224,130.2547607421875,9177500,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,129.7458893854436,129.88389256603307,129.0127721648889,129.09901428222656,9633100,0.0,0.0,0.0
