Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-11-12 00:00:00-05:00,77.76847697706677,78.5090367199999,77.13899731116096,77.6666488647461,10776400,0.0,0.0,0.0
2020-11-13 00:00:00-05:00,78.32391120430096,79.48104261074369,78.26837115681398,79.38847351074219,9280200,0.0,0.0,0.0
2020-11-16 00:00:00-05:00,81.14730962142923,81.45278692620566,80.0086892806725,81.32318878173828,14364100,0.0,0.0,0.0
2020-11-17 00:00:00-05:00,80.71224460883816,81.37875353207286,79.90687848283444,81.11029815673828,11029700,0.0,0.0,0.0
2020-11-18 00:00:00-05:00,81.7489929296029,82.0915062661501,80.69368996707834,80.74923706054688,11882700,0.0,0.0,0.0
2020-11-19 00:00:00-05:00,80.54559832835668,81.0269618465295,80.01794673268478,80.9529037475586,8451900,0.0,0.0,0.0
2020-11-20 00:00:00-05:00,80.75852231839443,81.08251773650358,80.03647336873108,80.22161865234375,7288200,0.0,0.0,0.0
2020-11-23 00:00:00-05:00,80.90663111473117,81.72124910010024,80.90663111473117,81.56388092041016,11396000,0.0,0.0,0.0
2020-11-24 00:00:00-05:00,82.81357757675153,83.46157538568802,82.40626507185254,82.98946380615234,13977000,0.0,0.0,0.0
2020-11-25 00:00:00-05:00,82.92465835597437,82.94316934906048,81.95266524858462,82.35997772216797,9382800,0.0,0.0,0.0
2020-11-27 00:00:00-05:00,82.58214714831539,82.85060246190135,81.98043744976542,82.22112274169922,5023100,0.0,0.0,0.0
2020-11-30 00:00:00-05:00,82.0359844125941,82.12855350546289,81.02696223138773,81.48981475830078,10379800,0.0,0.0,0.0
2020-12-01 00:00:00-05:00,82.39702143165083,82.78581591875663,81.24914190414303,81.28617095947266,14520400,0.0,0.0,0.0
2020-12-02 00:00:00-05:00,80.98067526647007,81.60089591194847,80.8880991178339,81.3972396850586,13219800,0.0,0.0,0.0
2020-12-03 00:00:00-05:00,81.50833270684471,82.35072063217879,81.45278560114149,81.61016082763672,11677400,0.0,0.0,0.0
2020-12-04 00:00:00-05:00,81.87862301247563,82.73952914041516,81.85085298618246,82.58216094970703,11754100,0.0,0.0,0.0
2020-12-07 00:00:00-05:00,82.53587740860199,82.62844651427838,81.94341959461892,82.1841049194336,7599000,0.0,0.0,0.0
2020-12-08 00:00:00-05:00,81.92491109801108,82.73027717336429,81.89714107171791,82.58216094970703,5038200,0.0,0.0,0.0
2020-12-09 00:00:00-05:00,82.86910926138941,83.06351352825367,82.1748305049474,82.76728820800781,12047100,0.0,0.0,0.0
2020-12-10 00:00:00-05:00,82.1933535047362,82.59140696487843,81.61941382235905,81.98043823242188,11628000,0.0,0.0,0.0
2020-12-11 00:00:00-05:00,81.47130444336005,82.35072142679222,81.46204541522533,82.17483520507812,6577500,0.0,0.0,0.0
2020-12-14 00:00:00-05:00,82.97096066110267,83.03575974738544,81.09178009633138,81.11029815673828,6841800,0.0,0.0,0.0
2020-12-15 00:00:00-05:00,81.70272810182449,82.5636340640871,81.21210556487561,82.23963165283203,7351300,0.0,0.0,0.0
2020-12-16 00:00:00-05:00,82.31369090338202,82.35997898065793,81.55461304901246,81.73049926757812,6805000,0.0,0.0,0.0
2020-12-17 00:00:00-05:00,82.21186676982425,82.33221295154954,81.75827325331569,82.23038482666016,9088500,0.0,0.0,0.0
2020-12-18 00:00:00-05:00,82.35071879919681,82.44328788988302,81.59164095545971,82.23963165283203,8640000,0.0,0.0,0.0
2020-12-21 00:00:00-05:00,80.5999402532542,82.12437635308929,80.30248947991531,81.74327087402344,9071100,0.366,0.0,0.0
2020-12-22 00:00:00-05:00,81.70606708780676,81.78972177146662,80.75793812229125,81.36213684082031,11451100,0.0,0.0,0.0
2020-12-23 00:00:00-05:00,81.7804436483475,82.22661621085813,81.6781942919836,81.78973388671875,8939400,0.0,0.0,0.0
2020-12-24 00:00:00-05:00,81.91057316933109,81.92916073678433,81.33425929329613,81.79902648925781,2367400,0.0,0.0,0.0
2020-12-28 00:00:00-05:00,82.33818094283693,82.60774684216734,81.80834647636998,81.90129852294922,4849900,0.0,0.0,0.0
2020-12-29 00:00:00-05:00,82.31957017790464,82.43111686705473,80.86020134750397,81.40863037109375,6729500,0.0,0.0,0.0
2020-12-30 00:00:00-05:00,81.54805565725847,82.15224734105142,81.50157610075843,81.92916107177734,5019300,0.0,0.0,0.0
2020-12-31 00:00:00-05:00,81.90129000303995,82.46830664751113,81.48300229105307,82.31028747558594,6761600,0.0,0.0,0.0
2021-01-04 00:00:00-05:00,82.41253578549826,82.48689315899978,79.86560603780245,80.32108306884766,16200700,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,80.17234378648958,81.41791650618818,80.16304645658269,81.11117553710938,16004600,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,81.63171224646959,83.72316468546774,81.38074107417512,83.04460144042969,19500600,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,83.5093817922848,83.825427231647,82.8215282009001,83.50009155273438,10114900,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,83.68598841335893,83.91837203422988,82.45900317883176,83.29558563232422,11043300,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,82.42182041674242,83.50937405337373,82.35675328698974,83.2677001953125,11911100,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,83.24911372946944,84.29949233117237,82.77505620536989,84.0949935913086,10408000,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,83.95555350708874,84.07639043580865,83.23981508164955,83.36994934082031,9230300,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,83.79752789235596,84.2622950940975,83.50936740486262,83.65809631347656,10669800,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,83.100383377635,83.29558476612243,81.8733981558674,82.57054901123047,12924800,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,83.27699367251176,83.55585686331652,82.81222641569421,82.84011840820312,8933700,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,83.2769844220942,83.54655025211925,82.81221721690305,83.35134887695312,8374300,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,83.16542781566464,83.36062915089191,82.57981671819955,82.7006607055664,9601500,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,82.16155511193573,82.6170250380227,81.58524116030539,82.27310180664062,9728800,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,81.89199217854075,82.12437581530833,80.90668782801762,81.71538543701172,18249000,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,82.42183243773427,82.55196671621934,80.91599090332518,80.96246337890625,10480800,0.0,0.0,0.0
2021-01-27 00:00:00-05:00,79.87489953625531,80.07939826008992,78.75016364695038,79.35436248779297,23140100,0.0,0.0,0.0
2021-01-28 00:00:00-05:00,80.12586889470585,81.4922857074099,80.04221419602695,80.53486633300781,17928300,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,80.01434128506972,80.41404145281074,78.55497222458023,78.79664611816406,20895000,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,79.57744179584185,79.8377102972266,78.95465544013051,79.6146240234375,11318700,0.0,0.0,0.0
2021-02-02 00:00:00-05:00,80.5534605742572,81.66889910154312,80.46979878422889,81.30638122558594,10443800,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,81.2134150392748,81.51086573414979,80.67428343863139,81.36213684082031,9662900,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,81.64102221524273,82.37535536963217,81.52947551485168,82.23592376708984,7113900,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,82.87728740126607,83.11896123012157,82.50547223684723,82.7192611694336,7481900,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,83.05392019244036,83.46291771093072,82.86801609773744,83.42573547363281,8848000,0.0,0.0,0.0
2021-02-09 00:00:00-05:00,83.35136581898374,83.91838249191174,82.78434914605572,83.6395263671875,8298500,0.0,0.0,0.0
2021-02-10 00:00:00-05:00,84.01133368485009,84.03922567964834,83.12827866113084,83.50938415527344,10982400,0.0,0.0,0.0
2021-02-11 00:00:00-05:00,83.72317409841358,83.84401103320991,82.48689148233849,83.33277130126953,8868500,0.0,0.0,0.0
2021-02-12 00:00:00-05:00,83.14686352265866,84.00204070728037,83.05391148505232,83.93697357177734,7983500,0.0,0.0,0.0
2021-02-16 00:00:00-05:00,84.13217282882802,84.47609606836335,83.66740556088455,83.85330963134766,8227600,0.0,0.0,0.0
2021-02-17 00:00:00-05:00,83.49078401826401,83.68598540175667,82.97024699561693,83.62091827392578,7266000,0.0,0.0,0.0
2021-02-18 00:00:00-05:00,83.19333175932503,83.39783046928494,82.57983562944531,83.20262908935547,6409500,0.0,0.0,0.0
2021-02-19 00:00:00-05:00,83.79753829718686,84.82002484961967,83.73247116453528,84.56905364990234,8737200,0.0,0.0,0.0
2021-02-22 00:00:00-05:00,84.14145693696997,85.46140127150628,84.06709956927435,84.83860778808594,10552200,0.0,0.0,0.0
2021-02-23 00:00:00-05:00,84.99663522225438,85.31267354177554,83.83471712086437,85.09888458251953,16573400,0.0,0.0,0.0
2021-02-24 00:00:00-05:00,85.3033637384996,87.06019017536664,84.92225834469593,86.70696258544922,16795900,0.0,0.0,0.0
2021-02-25 00:00:00-05:00,86.69768034089313,86.79992970399817,84.75495662546831,85.1081771850586,19945300,0.0,0.0,0.0
2021-02-26 00:00:00-05:00,85.31267419361575,85.56365247683338,83.99273692238003,84.2251205444336,18163400,0.0,0.0,0.0
2021-03-01 00:00:00-05:00,85.45211066138023,87.02302630547513,85.33127372405976,86.38164520263672,11494000,0.0,0.0,0.0
2021-03-02 00:00:00-05:00,86.42810407968291,86.56752855407127,85.75883823548257,86.13065338134766,11530700,0.0,0.0,0.0
2021-03-03 00:00:00-05:00,86.20502289331432,87.23680669998973,86.0098215098602,86.22361755371094,17497800,0.0,0.0,0.0
2021-03-04 00:00:00-05:00,86.3444668962311,86.66051234235813,83.51868091130284,84.84791564941406,27730400,0.0,0.0,0.0
2021-03-05 00:00:00-05:00,85.65661243878216,87.14386633928204,83.90908290038205,86.855712890625,22816300,0.0,0.0,0.0
2021-03-08 00:00:00-05:00,87.44131167647538,89.13306421269836,87.19963071650479,87.76664733886719,16782400,0.0,0.0,0.0
2021-03-09 00:00:00-05:00,88.21281890681512,88.66828879223594,87.39482406891743,87.40412139892578,12484800,0.0,0.0,0.0
2021-03-10 00:00:00-05:00,87.64581079577272,89.1516592721426,87.52497386114113,88.69618225097656,17276200,0.0,0.0,0.0
2021-03-11 00:00:00-05:00,88.95643947163144,89.5234560244297,88.23140377245586,88.76123809814453,12211100,0.0,0.0,0.0
2021-03-12 00:00:00-05:00,89.0865748860932,90.02540663048505,89.0029201928407,89.95104217529297,10112800,0.0,0.0,0.0
2021-03-15 00:00:00-04:00,90.31356910214947,90.73185676115537,89.41191956557886,90.70397186279297,11390900,0.0,0.0,0.0
2021-03-16 00:00:00-04:00,90.50877726866362,90.56454706956994,89.30967690667934,89.41192626953125,12538800,0.0,0.0,0.0
2021-03-17 00:00:00-04:00,89.58852563408006,90.62960674667416,89.35614202703731,90.4437026977539,14844000,0.0,0.0,0.0
2021-03-18 00:00:00-04:00,90.35075668478343,91.57774202424345,90.1834401797759,90.36005401611328,16893400,0.0,0.0,0.0
2021-03-19 00:00:00-04:00,90.41580340317024,90.45298562830735,89.17023077410691,89.67218017578125,18430600,0.0,0.0,0.0
2021-03-22 00:00:00-04:00,89.84562196587298,90.00412747775765,88.99713873117429,89.6218490600586,12319900,0.296,0.0,0.0
2021-03-23 00:00:00-04:00,89.01579371543332,89.82697319479634,87.729083456671,88.05542755126953,16949000,0.0,0.0,0.0
2021-03-24 00:00:00-04:00,88.51229238794849,90.08804283300502,88.47499571967124,88.69876861572266,14581900,0.0,0.0,0.0
2021-03-25 00:00:00-04:00,88.46567629929872,90.25588094058932,87.59854826032772,90.11602020263672,18519500,0.0,0.0,0.0
2021-03-26 00:00:00-04:00,90.61952185574006,91.72906767492374,90.2652070093743,91.67312622070312,14396000,0.0,0.0,0.0
2021-03-29 00:00:00-04:00,91.57054836504018,92.2325482236077,91.22555951749986,91.69175720214844,12712800,0.0,0.0,0.0
2021-03-30 00:00:00-04:00,91.69174401967038,92.31645423363041,91.51459376222898,92.0926742553711,10180500,0.0,0.0,0.0
2021-03-31 00:00:00-04:00,92.30714711162506,92.54957191403277,91.48664169820003,91.79432678222656,12291300,0.0,0.0,0.0
2021-04-01 00:00:00-04:00,91.95283307557476,92.17660597043466,91.50528017224289,92.10201263427734,11189300,0.0,0.0,0.0
2021-04-05 00:00:00-04:00,92.99712291358388,93.55655877723824,92.82929144312628,93.23954772949219,10789200,0.0,0.0,0.0
2021-04-06 00:00:00-04:00,93.1556230546567,93.77100028804249,92.92252421660214,93.01576232910156,8203000,0.0,0.0,0.0
2021-04-07 00:00:00-04:00,93.03441410524424,93.26751296083509,92.29782086794363,92.58686828613281,8865800,0.0,0.0,0.0
2021-04-08 00:00:00-04:00,92.45632313843448,92.84792746468963,91.94350286813959,92.81063079833984,9151600,0.0,0.0,0.0
2021-04-09 00:00:00-04:00,92.97846420271684,93.76167287175927,92.8479294245431,93.71505737304688,9655900,0.0,0.0,0.0
2021-04-12 00:00:00-04:00,93.58452681315656,94.11599189499432,93.52857825312319,94.06004333496094,7704800,0.0,0.0,0.0
2021-04-13 00:00:00-04:00,93.62182419360308,93.89221259576878,92.94117243131888,93.6031723022461,10612000,0.0,0.0,0.0
2021-04-14 00:00:00-04:00,93.66843142186396,94.35840195527535,93.61248997995838,93.72437286376953,9331900,0.0,0.0,0.0
2021-04-15 00:00:00-04:00,94.04139437149851,94.22787059367701,93.41669120222745,94.09733581542969,12631200,0.0,0.0,0.0
2021-04-16 00:00:00-04:00,94.65678268467721,94.91785938536907,93.89221870239719,94.30247497558594,10221900,0.0,0.0,0.0
