Date,symbol,close,open,high,low,volume,return_1d,return_5d,return_20d,rsi_14,macd,macd_signal,bb_upper,bb_lower,bb_position,atr_14,volume_sma20,volume_ratio
2020-11-12 00:00:00-05:00,SPY,329.2838439941406,331.49329763734,332.55608865324723,327.4659524226816,67546200,,,,,0.0,0.0,,,,,,
2020-11-13 00:00:00-05:00,SPY,333.842529296875,331.20421584497933,334.58832640287704,330.6821521807107,62892200,0.01384424224231151,,,,0.10227819589465525,0.05682121994147514,,,,,,
2020-11-16 00:00:00-05:00,SPY,338.009765625,336.5274745400829,338.2055324040506,335.23161852319635,74541100,0.01248264065366933,,,,0.2595484716266583,0.13990615915671412,,,,,,
2020-11-17 00:00:00-05:00,SPY,336.19189453125,335.58593068439836,337.40385067529587,334.06634098591303,66111000,-0.0053781614575207914,,,,0.25908365857003446,0.18027794080079282,,,,,,
2020-11-18 00:00:00-05:00,SPY,332.1458435058594,336.4622151307247,337.0122455337377,332.1085451114896,70591300,-0.012034945194118962,,,,0.092375040961997,0.15412881543227908,,,,,,
2020-11-19 00:00:00-05:00,SPY,333.544189453125,331.51186821510703,333.9170879953696,330.16007899284335,59940900,0.004210035966447201,0.012938215878760762,,,0.0502183012038131,0.1259632887635345,,,,,,
2020-11-20 00:00:00-05:00,SPY,331.2602233886719,333.2832418785046,333.48834039613587,331.18565504150706,70417300,-0.006847566639364588,-0.007735101676954903,,,-0.08114973094518518,0.07354850874784404,,,,,,
2020-11-23 00:00:00-05:00,SPY,333.24591064453125,333.0781105421872,334.5138000241452,330.8313587818934,63230600,0.005994342561103538,-0.014093838299790273,,,-0.07349234380228609,0.03821182677620269,,,,,,
2020-11-24 00:00:00-05:00,SPY,338.61572265625,335.8096089274794,339.1657530390702,334.9519450408349,62415900,0.016113662134166873,0.007209656640828621,,,0.19934439038746632,0.07543424835317478,,,,,,
2020-11-25 00:00:00-05:00,SPY,338.09375,338.5319137721488,338.55988046184575,336.993688938127,45330900,-0.00154148972220014,0.017907514456177998,,,0.3631007457202031,0.1398882427806441,,,,,,
2020-11-27 00:00:00-05:00,SPY,339.0352478027344,339.1937161832419,339.51068139459466,338.0190586438531,28514100,0.002784724067612432,0.016462761226968103,,,0.5265003305034384,0.2244767584976362,,,,,,
2020-11-30 00:00:00-05:00,SPY,337.53424072265625,338.2520710790807,338.5224345952751,334.84002262099403,83872700,-0.004427289167737158,0.018939845145920176,,,0.5566820249092643,0.29582051757192623,,,,,,
2020-12-01 00:00:00-05:00,SPY,341.22601318359375,340.80651298549947,342.7735691873469,340.20985254776235,74231400,0.010937475418889342,0.02394658804253047,,,0.7802224413328531,0.398336794235507,,,,,,
2020-12-02 00:00:00-05:00,SPY,341.94390869140625,340.1073539820607,342.10237707755493,339.52935690252815,45927000,0.0021038709830900615,0.009828799469346894,,69.18086966653505,0.979018434985619,0.5198158267361467,,,,3.8888431535049994,,
2020-12-03 00:00:00-05:00,SPY,341.8506774902344,341.84134577914966,343.24906853668045,340.7412849840267,62882000,-0.00027265056871073057,0.011112087964460615,,68.98598193752086,1.1109166420382053,0.6423471784684556,,,,3.7043893907970067,,
2020-12-04 00:00:00-05:00,SPY,344.796630859375,342.4380123903091,344.796630859375,342.34478062881516,50749900,0.00861766134491515,0.01699346334630336,,67.39723849664409,1.3757082727047418,0.7932674245919917,,,,3.535923030825878,,
2020-12-07 00:00:00-05:00,SPY,344.088134765625,344.02286968163634,344.58223185090435,342.81094202350715,48944300,-0.002054823134391204,0.019416975382814394,,60.84510539314977,1.5167314123973483,0.9412934724223119,,,,3.3661148685896114,,
2020-12-08 00:00:00-05:00,SPY,345.0950012207031,342.8109508251914,345.6636666663259,342.76434916419834,42458900,0.00292618766341346,0.01133849087592198,,66.35845423522011,1.669595406408746,1.0896259801252706,,,,3.2915357873782267,,
2020-12-09 00:00:00-05:00,SPY,341.9998474121094,345.756856938236,345.91532532686597,341.1608184625429,74098300,-0.008968990560991208,0.00016359034122648275,,68.76119933716193,1.5682147574212877,1.1867433443048918,,,,3.2808791046692938,,
2020-12-10 00:00:00-05:00,SPY,341.8880310058594,340.6201414584873,342.9414618657392,339.7438139853996,57735400,-0.0003269487021591022,0.0001092685142507488,,66.70430176506167,1.4638631744232384,1.2428137581879406,347.6455745432717,328.7235660817283,0.6957223886082804,3.2409247387988183,60621570.0,0.9523903785401797
2020-12-11 00:00:00-05:00,SPY,341.48712158203125,340.18196214475313,341.89731861236754,338.65306921832496,57698600,-0.001172633691353897,-0.009598438561000733,0.03706005566464343,72.1437435326115,1.339169394114549,1.2622642848166719,347.3714870028846,330.21798138090446,0.6569584345888321,3.304190094686293,60129190.0,0.9595772036842671
2020-12-14 00:00:00-05:00,SPY,339.958251953125,343.6686604544095,344.7500580263045,339.7811201119617,69216200,-0.004477093079889416,-0.012002398209147946,0.01831918380540265,64.8271835968678,1.124122555490601,1.2344305623293206,347.36423439714065,330.8368062522734,0.5518974652861738,3.396082714121365,60445390.0,1.145103042597624
2020-12-15 00:00:00-05:00,SPY,344.55426025390625,342.51260685790055,344.55426025390625,341.1328791037592,63865300,0.013519331489605824,-0.0015669336411252566,0.01936185073471197,63.582213312933796,1.256260385971359,1.2388224521996283,348.02131207107664,330.83417804122803,0.7982763262828337,3.301523135995816,59911600.0,1.0659922285500638
2020-12-16 00:00:00-05:00,SPY,345.0950012207031,344.76870424272397,346.0179303309694,343.88304508111514,58420500,0.001569392775461198,0.009050161372920362,0.02648221695489328,65.99904319700518,1.3812352683869449,1.2674401587352522,348.6804141693185,331.06538661193144,0.7964571479133564,3.3381553882623343,59527075.0,0.9814105598166885
2020-12-17 00:00:00-05:00,SPY,347.0246887207031,346.7450219111015,347.2297871978566,345.91529629205553,64119500,0.005591757322401358,0.015024385907079996,0.04479612045658876,67.46829260481056,1.596303394990116,1.3334622303206123,349.18655782860776,332.04712747412657,0.8738657549759579,3.3840956187203273,59203485.0,1.083035905741022
2020-12-18 00:00:00-05:00,SPY,345.63916015625,347.315028465513,347.4835438740551,343.61688953888864,136542300,-0.003992593638109221,0.01215869739093911,0.03626197393201713,67.81071612515558,1.647728637243631,1.3965060499585347,349.3873337554211,333.05584861762577,0.7704940140136531,3.3606262725364786,63033555.0,2.1661843441957225
2020-12-21 00:00:00-05:00,SPY,344.4032287597656,341.6975257603453,354.3273207303426,338.9449938903344,96386700,-0.0035757852088451614,0.01307506666216618,0.03967577283093515,57.82677662589554,1.5809367548065438,1.4334815923038071,348.6685784474059,335.08890446275035,0.685901908067902,4.085126156487734,64332025.0,1.4982693300887078
2020-12-22 00:00:00-05:00,SPY,343.82281494140625,344.7309637244021,344.84330731460943,342.6899789779958,47949000,-0.0016852740331427807,-0.0021228740923446843,0.03173903702649561,54.660076598192525,1.4689283229151897,1.4405846777915958,347.8875803120191,336.9275930278247,0.6291268169193295,4.055148168029652,63567945.0,0.7542952662698157
2020-12-23 00:00:00-05:00,SPY,344.1318054199219,344.79652407596075,346.0510751813986,343.8041175511873,46201400,0.0008986910265633696,-0.002791103311766685,0.016290096397182374,55.59775933858551,1.3867270905441842,1.429796466393561,347.90918529627277,337.45759631993815,0.6385831967843398,4.036517744998049,62757220.0,0.7361925846938409
2020-12-24 00:00:00-05:00,SPY,345.47064208984375,344.6092935001129,345.49872799105134,344.01948957475344,26457900,0.0038904764071086007,-0.0044782019302094245,0.021819072638413983,51.795615595497864,1.403700590390656,1.4245708221587507,347.9447742706747,338.1596965545206,0.7471525262649226,3.9317523912235686,61813570.0,0.42802737327742113
2020-12-28 00:00:00-05:00,SPY,348.43841552734375,348.0358129674166,348.8316180275012,347.40855183615247,39000400,0.008590522828646696,0.008098779576447113,0.027735074112649638,60.344252064496466,1.6177487536459694,1.4632447092188074,348.5935551290697,338.45123246858657,0.9847037402654879,4.029987184208538,62337885.0,0.6256291819974322
2020-12-29 00:00:00-05:00,SPY,347.773681640625,349.9738385708402,350.15172542296045,347.1838492963959,53680500,-0.001907751433528726,0.009786356803322516,0.030336006492396983,56.47481112214323,1.717348489078006,1.5141057614677793,348.60261739121256,339.46611429824054,0.9092720987283204,4.034884228811178,60828275.0,0.8824925579428317
2020-12-30 00:00:00-05:00,SPY,348.2699279785156,348.59761582943503,349.309163326104,347.87672541470425,49455300,0.001426923209224995,0.01293431629273134,0.020642959571584463,67.33360555328704,1.8121056063817491,1.5737435303773506,349.1260860009839,339.6470371679614,0.9096789100309688,3.8049538588937457,59589470.0,0.8299335436277584
2020-12-31 00:00:00-05:00,SPY,350.0393981933594,348.07329981131994,350.76966004136113,347.55838220794396,78520700,0.005080743620657691,0.017166657310935918,0.023674904848967726,70.64249678504304,1.9970413699518303,1.658446047570951,350.01095182697384,339.5717202921668,1.0027249483154665,3.805927426970714,61219155.0,1.2826165274577868
2021-01-04 00:00:00-05:00,SPY,345.2739562988281,351.37819543116666,351.5092819858067,341.5571038998392,110210800,-0.013614015791156286,-0.0005693270774784764,0.010013959409782114,57.853677184481384,1.7619866560272044,1.6791625728832404,349.9973334878789,339.92766651212105,0.5309301488895274,4.285065190679636,63585595.0,1.73326678786288
2021-01-05 00:00:00-05:00,SPY,347.65203857421875,344.62801860513036,348.74744580773046,344.5811897244677,66426200,0.006887522884385877,-0.0022568606619762788,0.008281425800846343,65.41353843143969,1.7366670038503003,1.6906671925391838,350.2802871251032,339.9302536463812,0.7460637633406985,4.227730774173916,64369410.0,1.0319529105517669
2021-01-06 00:00:00-05:00,SPY,349.7303771972656,346.1352402368251,352.9416831654344,345.5828653243948,107997700,0.005978214974865281,0.005626347420569333,0.016397666358021423,61.53312634890068,1.8538590342975567,1.7233140364961246,350.9309723544138,339.8437926602346,0.8917132047766382,4.425074312763802,67322080.0,1.604194344559764
2021-01-07 00:00:00-05:00,SPY,354.9266052246094,352.1179009288276,355.6755816081708,351.9400140376987,68766800,0.014857811520366804,0.019113557362622435,0.02848955785835483,68.1423673682693,2.3183294753914083,1.842341845383908,352.8684639506895,338.88946146434955,1.1472309112135197,4.697239967124578,68637475.0,1.0018841747893552
2021-01-08 00:00:00-05:00,SPY,356.9488220214844,356.321532251662,357.1641376992517,353.0540825556069,71677200,0.00569756329085358,0.019738988993199813,0.04371047157620955,68.25078796368632,2.8091418101979,2.0357339711251687,354.9409265062492,338.3118963697274,1.1207463994442655,4.838330621873959,68516420.0,1.0461317155800025
2021-01-11 00:00:00-05:00,SPY,354.5427551269531,353.7563213314679,356.3122240238902,353.6346062372348,51034700,-0.006740649488363948,0.026844766768632455,0.03701423557842198,65.78160751667397,2.9772578491180752,2.224063780049196,355.97189885675937,338.54639643132657,0.9179855079690337,4.7988707253798975,68181385.0,0.7485136888903035
2021-01-12 00:00:00-05:00,SPY,354.6175842285156,354.7299563854463,355.6380765572961,352.3612553180215,52547700,0.00021105804724652621,0.020035969536850162,0.03845082820591883,68.88213670796955,3.0804374770224854,2.39535673443509,356.7747073366901,339.05663421604424,0.8782529514645195,3.934191753898923,67923840.0,0.7736267560844616
2021-01-13 00:00:00-05:00,SPY,355.5726013183594,354.54273738594145,356.5743507797134,353.7563036298087,45303600,0.0026930900562120996,0.016704937580524826,0.04593019665069753,71.4238019615546,3.1993026201754446,2.556159591177336,357.35250488192594,340.0402716073319,0.8971881018852377,3.9816716691339997,66728210.0,0.6789272483107219
