Date,symbol,close,open,high,low,volume,return_1d,return_5d,return_20d,rsi_14,macd,macd_signal,bb_upper,bb_lower,bb_position,atr_14,volume_sma20,volume_ratio
2020-11-12 00:00:00-05:00,XLU,56.14150619506836,56.72488394447869,56.853564918722846,55.70397124668082,26510100,,,,,0.0,0.0,,,,,,
2020-11-13 00:00:00-05:00,XLU,56.69914245605469,56.41603776114832,56.85356617387601,56.31308643416101,13162400,0.009932691492970935,,,,0.012511069958023313,0.006950594421124063,,,,,,
2020-11-16 00:00:00-05:00,XLU,57.27395248413086,57.402640021441066,57.43695058909175,56.59620422992914,13687500,0.010137896327474083,,,,0.03376641098510191,0.017940683176852688,,,,,,
2020-11-17 00:00:00-05:00,XLU,56.15008544921875,56.90504880551542,57.17957914999065,56.06429594381768,8405600,-0.019622655433523706,,,,0.002029436524630057,0.012550694473525241,,,,,,
2020-11-18 00:00:00-05:00,XLU,55.051963806152344,56.441777350106314,56.51041157222446,55.03480852328265,12790700,-0.01955690065796123,,,,-0.058955472854471225,-0.008720773674974418,,,,,,
2020-11-19 00:00:00-05:00,XLU,54.502906799316406,54.991914210611476,55.03481223866127,54.116850728148755,13498100,-0.00997343180652488,-0.029186951095656388,,,-0.1179855061292514,-0.038337591171688404,,,,,,
2020-11-20 00:00:00-05:00,XLU,54.511470794677734,54.40851948650441,54.88894910666944,54.2369405182003,9316100,0.00015712914896193197,-0.03858385800230635,,,-0.15342181883788442,-0.06746233902618239,,,,,,
2020-11-23 00:00:00-05:00,XLU,54.52006149291992,54.72596088592547,54.82890894609833,54.271267347564,8465300,0.00015759432128592543,-0.04808278234288044,,,-0.17430756344402454,-0.09313925567868037,,,,,,
2020-11-24 00:00:00-05:00,XLU,55.10344696044922,54.957597590961726,55.240708869865465,54.68307049946914,10903500,0.010700381686199245,-0.01864001595716347,,,-0.1571745083235001,-0.10793171672016025,,,,,,
2020-11-25 00:00:00-05:00,XLU,55.24928283691406,55.034805812349425,55.266438118938716,54.55437609916716,11492600,0.002646583553466586,0.003584232371010687,,,-0.13522215767062562,-0.11404635970098756,,,,,,
