Date,symbol,close,open,high,low,volume,return_1d,return_5d,return_20d,rsi_14,macd,macd_signal,bb_upper,bb_lower,bb_position,atr_14,volume_sma20,volume_ratio
2020-11-12 00:00:00-05:00,UVXY,7185.0,6650.0,7410.0,6545.0,136502,,,,,0.0,0.0,,,,,,
2020-11-13 00:00:00-05:00,UVXY,6525.0,6830.0,6830.0,6365.0,87989,-0.09185803757828814,,,,-14.807692307691468,-8.22649572649526,,,,,,
2020-11-16 00:00:00-05:00,UVXY,6300.0,6275.0,6640.0,6270.0,65163,-0.03448275862068961,,,,-25.845175668738193,-15.447266194627609,,,,,,
2020-11-17 00:00:00-05:00,UVXY,6125.0,6475.0,6535.0,6115.0,81420,-0.02777777777777779,,,,-36.55014818391919,-22.595938955227737,,,,,,
2020-11-18 00:00:00-05:00,UVXY,6440.0,6035.0,6480.0,5940.0,90150,0.05142857142857138,,,,-29.063022557020304,-24.51975011711272,,,,,,
2020-11-19 00:00:00-05:00,UVXY,6300.0,6370.0,6515.0,6140.0,71175,-0.021739130434782594,-0.12317327766179542,,,-30.00243844934448,-26.005863486721903,,,,,,
2020-11-20 00:00:00-05:00,UVXY,6255.0,6290.0,6315.0,6095.0,72107,-0.0071428571428571175,-0.04137931034482756,,,-32.12668928499261,-27.554881207490595,,,,,,
2020-11-23 00:00:00-05:00,UVXY,6150.0,6145.0,6340.0,6000.0,75742,-0.016786570743405282,-0.023809523809523836,,,-38.028290111223214,-30.07183831955563,,,,,,
2020-11-24 00:00:00-05:00,UVXY,5995.0,5965.0,6150.0,5950.0,65035,-0.025203252032520274,-0.0212244897959184,,,-49.226535259223056,-34.496668339560344,,,,,,
2020-11-25 00:00:00-05:00,UVXY,5650.0,6020.0,6125.0,5650.0,78933,-0.057547956630525476,-0.12267080745341619,,,-74.22480340283983,-43.3980768088104,,,,,,
2020-11-27 00:00:00-05:00,UVXY,5720.0,5595.0,5790.0,5525.0,37575,0.012389380530973382,-0.09206349206349207,,,-87.51871675181519,-53.051420725823604,,,,,,
2020-11-30 00:00:00-05:00,UVXY,5575.0,5775.0,6050.0,5555.0,89614,-0.02534965034965031,-0.10871302957633888,,,-104.03946237513355,-64.00151371619441,,,,,,
2020-12-01 00:00:00-05:00,UVXY,5645.0,5500.0,5675.0,5430.0,82377,0.01255605381165914,-0.08211382113821142,,,-110.9573967501974,-73.93900995634637,,,,,,
2020-12-02 00:00:00-05:00,UVXY,5595.0,5660.0,5665.0,5420.0,73804,-0.008857395925597866,-0.06672226855713093,,18.200000000000003,-117.59226635674622,-83.07130376569202,,,,419.64285714285717,,
2020-12-03 00:00:00-05:00,UVXY,5675.0,5500.0,5750.0,5475.0,56385,0.014298480786416379,0.004424778761061843,,20.736434108527135,-116.34825954636017,-89.96940011031964,,,,377.5,,
2020-12-04 00:00:00-05:00,UVXY,5530.0,5570.0,5580.0,5450.0,56373,-0.02555066079295154,-0.03321678321678323,,25.907990314769975,-122.73614595544859,-96.71255213526318,,,,335.0,,
2020-12-07 00:00:00-05:00,UVXY,5560.0,5610.0,5660.0,5535.0,51170,0.005424954792043302,-0.0026905829596413078,,30.213903743315512,-124.22811767807434,-102.34243902634958,,,,317.85714285714283,,
2020-12-08 00:00:00-05:00,UVXY,5285.0,5635.0,5650.0,5275.0,65984,-0.049460431654676285,-0.06377325066430473,,28.680203045685275,-141.18438765331211,-110.25333885380243,,,,314.64285714285717,,
2020-12-09 00:00:00-05:00,UVXY,5570.0,5190.0,5640.0,5130.0,138713,0.05392620624408706,-0.0044682752457551045,,27.577319587628864,-134.21577530656214,-115.11590308015555,,,,312.5,,
2020-12-10 00:00:00-05:00,UVXY,5640.0,5630.0,5700.0,5415.0,92484,0.012567324955116588,-0.006167400881057272,,32.35294117647058,-122.66221589381257,-116.64276921085434,6864.170810051457,5007.829189948543,0.34054659078128624,306.07142857142856,78434.75,1.1791202241353482
2020-12-11 00:00:00-05:00,UVXY,5970.0,5850.0,6190.0,5725.0,125093,0.0585106382978724,0.07956600361663657,-0.16910229645093944,43.38747099767982,-90.43289968031877,-111.3519965400419,6594.822058496173,5155.677941503827,0.5658377426424931,329.64285714285717,77864.3,1.6065513977522432
2020-12-14 00:00:00-05:00,UVXY,6180.0,5660.0,6180.0,5590.0,78400,0.035175879396984966,0.11151079136690645,-0.05287356321839076,50.663716814159294,-50.31705923187201,-99.05426785692579,6526.733288035159,5189.266711964841,0.7407536799507062,347.5,77384.85,1.0131182007847788
2020-12-15 00:00:00-05:00,UVXY,5740.0,5950.0,6060.0,5725.0,75293,-0.07119741100323629,0.08609271523178808,-0.0888888888888889,44.990176817288805,-48.50151791004009,-88.88368132134018,6466.9499691168,5193.0500308832,0.4293508090401553,365.7142857142857,77891.35,0.9666413536291256
2020-12-16 00:00:00-05:00,UVXY,5455.0,5725.0,5805.0,5450.0,60616,-0.04965156794425085,-0.02064631956912033,-0.1093877551020408,46.076458752515094,-66.11182076191471,-84.3076997474443,6438.5780408379605,5154.4219591620395,0.23406659449502695,357.14285714285717,76851.15,0.7887455164951989
