Date,symbol,close,open,high,low,volume,return_1d,return_5d,return_20d,rsi_14,macd,macd_signal,bb_upper,bb_lower,bb_position,atr_14,volume_sma20,volume_ratio
2020-11-12 00:00:00-05:00,XLF,24.34304428100586,24.452902847977697,24.507833877634056,24.123325400891744,62733800,,,,,0.0,0.0,,,,,,
2020-11-13 00:00:00-05:00,XLF,24.74585723876953,24.571912511738773,24.846560610275738,24.507828071824814,45031800,0.016547353449871238,,,,0.009037470206234133,0.005020816781241185,,,,,,
2020-11-16 00:00:00-05:00,XLF,25.29515266418457,25.368392271304835,25.386702609627392,25.04797008150991,67556100,0.022197470070038694,,,,0.028549149135681517,0.014663575942897057,,,,,,
2020-11-17 00:00:00-05:00,XLF,25.258535385131836,25.011351040126105,25.304309487761007,24.8374063070291,63679700,-0.0014476006347484693,,,,0.035401723136523344,0.021688693555914088,,,,,,
2020-11-18 00:00:00-05:00,XLF,25.020509719848633,25.37755265971962,25.5789629303507,25.011354548804462,71578400,-0.009423573522925444,,,,0.028908424946873623,0.023836400419002955,,,,,,
2020-11-19 00:00:00-05:00,XLF,25.1029052734375,24.89234157155465,25.130370787401937,24.736707151430284,47194800,0.0032931205043957856,0.031214706906010914,,,0.027984971972070838,0.02496089396600071,,,,,,
2020-11-20 00:00:00-05:00,XLF,24.8831844329834,24.974734392789912,25.075437777023858,24.82825515556759,39974700,-0.008752805225560767,0.00554950240312202,,,0.016956996851700268,0.022935321130916335,,,,,,
2020-11-23 00:00:00-05:00,XLF,25.350082397460938,25.203603190626346,25.423322000878233,25.075432575018667,51870500,0.018763593772935794,0.002171551759564627,,,0.03149533281828809,0.024992452910447226,,,,,,
2020-11-24 00:00:00-05:00,XLF,26.238117218017578,25.78952435340313,26.265582728729957,25.725439907911095,60983200,0.035030845526781595,0.0387822103676827,,,0.08514228210226804,0.038887361858599215,,,,,,
2020-11-25 00:00:00-05:00,XLF,26.146564483642578,26.091635214224443,26.164874822171956,25.835295713323145,45204600,-0.0034893027428100076,0.04500526873362021,,,0.11724344373132567,0.056443672762400365,,,,,,
