date,symbol,direction,pred_return,actual_return,position_value,num_contracts,commission,spread_cost,gross_pnl,fees,taxes,net_pnl,capital,correct
2022-12-01 21:00:00-08:00,SLV,SHORT,-0.005518238,-0.0399248635470841,766.4400329589844,12,28.56,2.2226760955810545,1020.0004577636697,30.782676095581053,378.42016983032147,610.7976118377672,8772.661845515075,True
2022-12-19 21:00:00-08:00,SLV,SHORT,-0.0060604825,-0.0071974741658502,866.9699821472168,13,30.939999999999998,2.5142129482269286,207.99980163574006,33.454212948226925,77.16792640685956,97.37766228065358,8870.03950779573,True
2023-04-03 21:00:00-07:00,SLV,SHORT,-0.0060658166,-0.0013059982670278,826.9199752807615,12,28.56,2.3980679283142083,35.99853515624486,30.958067928314208,13.355456542966843,-8.314989315036188,8861.724518480692,True
2021-02-21 21:00:00-08:00,USO,SHORT,-0.005616962,0.0082364380485011,866.8799743652345,7,16.66,2.51395192565918,-238.00010681151582,19.173951925659182,0.0,-257.174058737175,8604.550459743517,False
2021-02-23 21:00:00-08:00,USO,SHORT,-0.0050995294,-0.0009411980124081,764.9999999999999,6,14.28,2.2184999999999997,24.000549316406552,16.4985,8.904203796386831,-1.402154479980279,8603.148305263538,True
2021-02-28 21:00:00-08:00,USO,SHORT,-0.00500157,-0.0130541576161559,852.5999679565429,7,16.66,2.472539907073974,370.999145507806,19.132539907073973,137.64068298339603,214.225922617336,8817.374227880873,True
2021-03-03 21:00:00-08:00,USO,SHORT,-0.005723931,0.0318086589642905,775.2599945068359,6,14.28,2.248253984069824,-821.9993591308556,16.528253984069824,0.0,-838.5276131149254,7978.846614765947,False
2021-03-04 21:00:00-08:00,USO,SHORT,-0.0072418633,-0.0211520849630275,666.5999794006347,5,11.899999999999999,1.9331399402618403,469.99931335448684,13.83313994026184,174.3697452545146,281.7964281597104,8260.643042925658,True
2021-03-17 21:00:00-07:00,USO,LONG,0.005066141,0.032122540100036,728.4600219726561,6,14.28,2.1125340637207026,779.9995422363252,16.392534063720703,289.3798301696766,474.2271780029278,8734.870220928586,True
2021-10-06 21:00:00-07:00,USO,SHORT,-0.005773552,0.0019870052228827,830.4000091552734,5,11.899999999999999,2.4081600265502927,-55.00030517577901,14.308160026550292,0.0,-69.3084652023293,8665.561755726256,False
2021-11-25 21:00:00-08:00,USO,LONG,0.008435616,0.0108804571672072,744.4500160217285,5,11.899999999999999,2.1589050464630124,269.9985504150377,14.05890504646301,100.16946220397898,155.77018316459572,8821.331938890851,True
2022-01-10 21:00:00-08:00,USO,SHORT,-0.0058522443,0.0128954608316316,872.3999977111816,5,11.899999999999999,2.5299599933624264,-375.0000000000013,14.429959993362425,0.0,-389.42995999336375,8431.901978897487,False
2022-01-13 21:00:00-08:00,USO,SHORT,-0.0057957163,0.0166750038293275,719.6400146484375,4,9.52,2.0869560424804687,-399.9999999999998,11.60695604248047,0.0,-411.60695604248025,8020.295022855007,False
2022-01-17 21:00:00-08:00,USO,SHORT,-0.0071194656,0.0013120881541044,731.6400146484375,4,9.52,2.1217560424804685,-31.99920654296615,11.641756042480468,0.0,-43.640962585446616,7976.65406026956,False
2022-01-18 21:00:00-08:00,USO,SHORT,-0.0059017525,-0.0063881964704708,732.5999908447266,4,9.52,2.124539973449707,155.9997558593741,11.644539973449707,57.875909423827785,86.47930646209662,8063.133366731657,True
2022-02-10 21:00:00-08:00,USO,SHORT,-0.005023054,0.0094311342672515,788.8799743652344,4,9.52,2.2877519256591796,-248.0010986328149,11.80775192565918,0.0,-259.8088505584741,7803.324516173183,False
2022-02-28 21:00:00-08:00,USO,SHORT,-0.0081261145,0.0501252922503219,646.379997253418,3,7.14,1.874501992034912,-1079.9995422363281,9.014501992034912,0.0,-1089.014044228363,6714.31047194482,False
2022-03-01 21:00:00-08:00,USO,SHORT,-0.0093424665,-0.0118005755934226,452.5199890136719,2,4.76,1.3123079681396483,177.99987792968665,6.072307968139648,66.03795471191374,105.88961524963325,6820.200087194454,True
2022-03-02 21:00:00-08:00,USO,SHORT,-0.007477265,0.066147865100264,670.7699890136719,3,7.14,1.9452329681396483,-1479.0000915527312,9.085232968139648,0.0,-1488.085324520871,5332.114762673583,False
2022-03-03 21:00:00-08:00,USO,SHORT,-0.011013163,0.0366222463583947,476.75999450683594,2,4.76,1.382603984069824,-582.000732421875,6.142603984069824,0.0,-588.1433364059449,4743.971426267638,False
2022-03-06 21:00:00-08:00,USO,SHORT,-0.009560637,0.0371494167361883,247.11000823974607,1,2.38,0.7166190238952636,-305.9997558593751,3.0966190238952636,0.0,-309.09637488327036,4434.875051384368,False
2022-03-07 21:00:00-08:00,USO,SHORT,-0.01082366,-0.1165866680193518,256.29000091552734,1,2.38,0.7432410026550292,995.9999084472652,3.1232410026550292,369.5159660339354,623.3607014106747,5058.235752795043,True
2022-03-13 21:00:00-07:00,USO,SHORT,-0.0075914618,-0.0577979035713193,437.0399780273437,2,4.76,1.2674159362792967,841.9998168945307,6.027415936279296,312.3819320678709,523.5904688903804,5581.826221685423,True
2022-03-14 21:00:00-07:00,USO,SHORT,-0.012831317,-0.0050997885491488,411.7799835205078,2,4.76,1.1941619522094726,69.99969482421892,5.954161952209472,25.96988677978522,38.075646092224225,5619.901867777647,True
2022-03-16 21:00:00-07:00,USO,SHORT,-0.0057228925,0.0130293034812218,442.0800018310547,2,4.76,1.2820320053100585,-191.99981689453,6.042032005310058,0.0,-198.04184889984006,5421.860018877806,False
2022-03-20 21:00:00-07:00,USO,SHORT,-0.009121423,-0.0123208869204611,477.24000549316406,2,4.76,1.3839960159301756,196.00067138671693,6.143996015930176,72.71624908447198,117.14042628631476,5539.000445164121,True
2022-03-21 21:00:00-07:00,USO,SHORT,-0.008956924,0.0431517247326798,471.3599853515625,2,4.76,1.3669439575195312,-677.9998779296869,6.126943957519531,0.0,-684.1268218872065,4854.873623276914,False
2022-03-22 21:00:00-07:00,USO,SHORT,-0.010529401,-0.0268456013443375,245.84999084472656,1,2.38,0.712964973449707,219.99969482421844,3.092964973449707,81.61988677978503,135.2868430709837,4990.160466347898,True
2022-03-23 21:00:00-07:00,USO,SHORT,-0.006636137,0.0124137663168593,478.5,2,4.76,1.3876499999999998,-197.99957275390585,6.14765,0.0,-204.14722275390585,4786.013243593992,False
2022-03-24 21:00:00-07:00,USO,SHORT,-0.008466483,-0.0769135403613785,242.21999359130857,1,2.38,0.7024379814147947,620.9999084472652,3.0824379814147944,230.39096603393537,387.526504431915,5173.539748025907,True
2022-03-27 21:00:00-07:00,USO,SHORT,-0.006166747,0.0217362508133038,447.17999267578125,2,4.76,1.2968219787597655,-324.0005493164046,6.056821978759765,0.0,-330.0573712951644,4843.4823767307425,False
2022-04-11 21:00:00-07:00,USO,SHORT,-0.0069564916,0.0321136444354877,455.8800201416015,2,4.76,1.3220520584106443,-487.9989624023454,6.082052058410644,0.0,-494.081014460756,4349.401362269987,False
2022-04-12 21:00:00-07:00,USO,SHORT,-0.008100906,0.0146646461710109,235.25999450683594,1,2.38,0.6822539840698242,-115.00015258789057,3.062253984069824,0.0,-118.0624065719604,4231.338955698026,False
2022-04-13 21:00:00-07:00,USO,SHORT,-0.0061997008,0.0105567923904339,238.70999908447263,1,2.38,0.6922589973449705,-84.0003967285148,3.0722589973449703,0.0,-87.07265572585978,4144.266299972167,False
2022-05-03 21:00:00-07:00,USO,SHORT,-0.0059848335,0.0032411135910499,240.66000366210938,1,2.38,0.6979140106201172,-26.000213623046047,3.077914010620117,0.0,-29.078127633666163,4115.1881723385,False
2022-05-05 21:00:00-07:00,USO,SHORT,-0.005562399,-0.0676975251982291,246.38999176025388,1,2.38,0.7145309761047361,555.9997558593749,3.094530976104736,206.27590942382807,346.6293154594421,4461.817487797943,True
2022-06-06 21:00:00-07:00,USO,SHORT,-0.005701182,0.0216570072014059,270.12000274658203,1,2.38,0.7833480079650879,-194.99969482421696,3.1633480079650877,0.0,-198.16304283218204,4263.65444496576,False
2022-06-07 21:00:00-07:00,USO,SHORT,-0.0056423186,-0.0098923367088504,275.96999359130854,1,2.38,0.8003129814147947,90.9996032714837,3.1803129814147946,33.760852813720454,54.05843747634845,4317.712882442109,True
2022-06-15 21:00:00-07:00,USO,SHORT,-0.005426924,-0.0492813956621593,262.9800109863281,1,2.38,0.7626420318603515,432.0007324218745,3.142642031860351,160.27227172851542,268.5858186614987,4586.2987011036075,True
2022-07-11 21:00:00-07:00,USO,SHORT,-0.005717291,0.0052191305528708,436.8599853515625,2,4.76,1.2668939575195313,-76.000976562501,6.0268939575195315,0.0,-82.02787052002053,4504.270830583587,False
2022-10-25 21:00:00-07:00,USO,SHORT,-0.0062556397,0.0089077910785957,437.8200073242187,2,4.76,1.269678021240234,-130.00030517577932,6.029678021240234,0.0,-136.02998319701956,4368.240847386567,False
2023-03-05 21:00:00-08:00,USO,SHORT,-0.0056765145,-0.0374521133445139,422.9399871826172,2,4.76,1.2265259628295897,527.9998779296878,5.98652596282959,195.88795471191418,326.1253972549441,4694.366244641511,True
2023-03-26 21:00:00-07:00,USO,SHORT,-0.00506195,0.0062354094522902,384.9000091552734,2,4.76,1.1162100265502928,-80.00030517577922,5.876210026550293,0.0,-85.87651520232951,4608.489729439181,False
2023-05-02 21:00:00-07:00,USO,LONG,0.0052625644,0.0064665790211895,361.8600082397461,2,4.76,1.0493940238952637,77.99987792968672,5.809394023895264,28.937954711913772,43.25252919387768,4651.742258633059,True
2024-10-02 21:00:00-07:00,USO,SHORT,-0.006097183,0.0081869152212408,454.38002014160156,2,4.76,1.3177020584106445,-123.99902343749929,6.077702058410644,0.0,-130.07672549590993,4521.6655331371485,False
2024-10-06 21:00:00-07:00,USO,SHORT,-0.007271009,-0.0430555071225987,237.59999084472656,1,2.38,0.689039973449707,340.9996032714837,3.0690399734497067,126.51085281372045,211.41971048431353,4733.085243621462,True
2025-01-09 21:00:00-08:00,USO,SHORT,-0.006219834,0.0197173112514836,241.9199981689453,1,2.38,0.7015679946899414,-159.00039672851457,3.0815679946899412,0.0,-162.08196472320452,4571.003278898257,False
2025-01-14 21:00:00-08:00,USO,SHORT,-0.005994878,-0.0165994066548875,253.01998901367188,1,2.38,0.7337579681396484,139.9993896484369,3.113757968139648,51.93977355957009,84.94585812072717,4655.949137018984,True
2025-01-22 21:00:00-08:00,USO,SHORT,-0.0065815817,0.0049236131063772,237.62999725341797,1,2.38,0.689126992034912,-38.99993896484356,3.069126992034912,0.0,-42.06906595687847,4613.880071062106,False
2025-04-03 21:00:00-07:00,USO,LONG,0.0058056577,-0.0285629396983513,407.5199890136719,2,4.76,1.1818079681396483,-387.9989624023431,5.941807968139648,0.0,-393.94077037048277,4219.939300691623,False
2025-06-01 21:00:00-07:00,USO,SHORT,-0.0063084383,0.0048885165057088,417.3000183105469,2,4.76,1.210170053100586,-67.9992675781231,5.970170053100586,0.0,-73.96943763122368,4145.9698630604,False
2025-06-12 21:00:00-07:00,USO,SHORT,-0.010979736,-0.0203191829719372,240.66000366210938,1,2.38,0.6979140106201172,163.00048828124923,3.077914010620117,60.473181152343464,99.44939311828566,4245.419256178686,True
2025-06-16 21:00:00-07:00,USO,SHORT,-0.00890317,-0.0003645979049664,246.9000091552734,1,2.38,0.7160100265502929,3.0006408691399225,3.096010026550293,1.1132377624509113,-1.2086069198612817,4244.210649258825,True
2025-06-19 21:00:00-07:00,USO,SHORT,-0.0071661724,-0.0807266465682182,249.36000823974607,1,2.38,0.7231440238952636,670.9999084472653,3.1031440238952634,248.9409660339354,418.95579838943456,4663.166447648259,True
2025-06-24 21:00:00-07:00,USO,SHORT,-0.007746391,0.0038193805568345,439.8599853515625,2,4.76,1.2755939575195312,-55.99975585937553,6.035593957519531,0.0,-62.035349816895064,4601.131097831364,False
2025-06-25 21:00:00-07:00,USO,SHORT,-0.0065283836,-0.0042124959100471,441.53997802734375,2,4.76,1.2804659362792967,61.99951171874907,6.040465936279297,23.001818847655905,32.95722693481387,4634.088324766178,True
2025-06-26 21:00:00-07:00,USO,SHORT,-0.009089002,-0.0023198440471773,439.67999267578125,2,4.76,1.2750719787597655,33.99963378906234,6.035071978759765,12.613864135742126,15.350697674560443,4649.439022440738,True
2025-04-03 21:00:00-07:00,XLU,LONG,0.005149747,-0.0152957934933494,441.12721252441406,2,4.76,1.2792689163208006,-224.913024902343,6.0392689163208,0.0,-230.9522938186638,4418.486728622074,False
2022-11-09 21:00:00-08:00,XLB,SHORT,-0.0069897473,0.0120829497756578,226.8085784912109,1,2.38,0.6577448776245116,-91.35055541992139,3.0377448776245117,0.0,-94.3883002975459,4324.098428324528,False
2025-05-06 21:00:00-07:00,QQQ,SHORT,-0.005099805,0.0103248649062246,1446.5964660644531,1,2.38,4.195129751586914,-497.8637695312466,6.575129751586914,0.0,-504.4388992828335,3819.6595290416944,False
2025-05-11 21:00:00-07:00,QQQ,SHORT,-0.0058426717,0.0152406941458427,1520.07861328125,1,2.38,4.408227978515625,-772.2351074218745,6.788227978515625,0.0,-779.0233354003901,3040.636193641304,False
2025-05-14 21:00:00-07:00,QQQ,SHORT,-0.005767258,0.0043524935414764,1554.20068359375,1,2.38,4.507181982421875,-225.48828125000009,6.8871819824218745,0.0,-232.37546323242196,2808.260730408882,False
2025-05-15 21:00:00-07:00,QQQ,SHORT,-0.005648749,0.0009588323781763,1560.96533203125,1,2.38,4.526799462890625,-49.89013671874271,6.906799462890625,0.0,-56.796936181633335,2751.4637942272484,False
2025-05-18 21:00:00-07:00,QQQ,SHORT,-0.005880261,-0.0033332450499383,1562.4620361328125,1,2.38,4.531139904785156,173.6022949218738,6.911139904785156,64.40645141601519,102.28470360107346,2853.748497828322,True
2025-05-19 21:00:00-07:00,QQQ,SHORT,-0.006185303,-0.0138967554698982,1557.2539672851562,1,2.38,4.516036505126952,721.359252929689,6.896036505126952,267.62428283691463,446.8389335876474,3300.587431415969,True
2020-12-20 21:00:00-08:00,UVXY,SHORT,-0.008302609,-0.0228571428571429,18375.0,1,2.38,53.287499999999994,14000.000000000025,55.6675,5194.000000000009,8750.332500000017,12050.919931415985,True
2020-12-28 21:00:00-08:00,UVXY,SHORT,-0.0060471795,-0.0514184397163121,16920.0,1,2.38,49.068,29000.000000000025,51.448,10759.00000000001,18189.552000000018,30240.471931416003,True
2021-01-03 21:00:00-08:00,UVXY,SHORT,-0.00783705,-0.0465502909393183,18045.0,1,2.38,52.330499999999994,27999.999999999956,54.710499999999996,10387.999999999984,17557.28949999997,47797.76143141597,True
2021-01-05 21:00:00-08:00,UVXY,SHORT,-0.006105354,-0.0881057268722467,17025.0,1,2.38,49.372499999999995,50000.0,51.7525,18550.0,31398.247499999998,79196.00893141597,True
2021-01-07 21:00:00-08:00,UVXY,SHORT,-0.005683541,0.0861900097943193,15315.0,1,2.38,44.4135,-44000.00000000001,46.7935,0.0,-44046.79350000001,35149.21543141596,False
2021-01-10 21:00:00-08:00,UVXY,SHORT,-0.00774644,-0.0468890892696122,16635.0,1,2.38,48.241499999999995,25999.999999999967,50.6215,9645.999999999987,16303.378499999979,51452.59393141594,True
2021-01-13 21:00:00-08:00,UVXY,SHORT,-0.0054864986,0.0390848427073402,15735.0,1,2.38,45.631499999999996,-20499.999999999935,48.0115,0.0,-20548.011499999935,30904.582431416005,False
2021-01-14 21:00:00-08:00,UVXY,SHORT,-0.008140162,-0.0440366972477064,16350.0,1,2.38,47.415,23999.999999999985,49.795,8903.999999999995,15046.204999999993,45950.787431416,True
2021-01-21 21:00:00-08:00,UVXY,SHORT,-0.005277428,0.0647693817468106,15285.0,1,2.38,44.326499999999996,-33000.0,46.7065,0.0,-33046.7065,12904.080931416,False
2021-01-24 21:00:00-08:00,UVXY,SHORT,-0.0073283403,-0.0276497695852534,16275.0,1,2.38,47.1975,14999.999999999969,49.5775,5564.999999999988,9385.422499999982,22289.503431415982,True
2021-01-26 21:00:00-08:00,UVXY,SHORT,-0.029808413,-0.0310021629416006,20805.0,1,2.38,60.3345,21500.000000000015,62.7145,7976.5000000000055,13460.78550000001,35750.28893141599,True
2021-01-27 21:00:00-08:00,UVXY,SHORT,-0.020658461,0.0892857142857141,20160.0,1,2.38,58.464,-59999.99999999987,60.844,0.0,-60060.843999999866,-24310.555068583875,False
2021-01-28 21:00:00-08:00,UVXY,SHORT,-0.05083184,-0.081967213114754,21960.0,1,2.38,63.684,59999.99999999993,66.064,22259.999999999975,37673.93599999996,13363.380931416083,True
2021-01-31 21:00:00-08:00,UVXY,SHORT,-0.03018749,-0.1279761904761904,20160.0,1,2.38,58.464,85999.99999999996,60.844,31905.99999999998,54033.15599999997,67396.53693141605,True
2021-02-01 21:00:00-08:00,UVXY,SHORT,-0.0064867535,-0.0759385665529009,17580.0,1,2.38,50.982,44499.99999999993,53.362,16509.499999999975,27937.13799999995,95333.674931416,True
2021-02-02 21:00:00-08:00,UVXY,SHORT,-0.005709122,-0.0655586334256694,16244.999999999998,1,2.38,47.110499999999995,35499.99999999998,49.4905,13170.49999999999,22280.009499999986,117613.68443141598,True
2021-02-03 21:00:00-08:00,UVXY,SHORT,-0.005651326,-0.0069169960474307,15179.999999999998,1,2.38,44.02199999999999,3499.999999999934,46.401999999999994,1298.4999999999754,2155.0979999999586,119768.78243141594,True
2021-02-04 21:00:00-08:00,UVXY,SHORT,-0.0061839814,-0.0069651741293532,15075.0,1,2.38,43.717499999999994,3499.999999999983,46.0975,1298.4999999999936,2155.4024999999897,121924.18493141593,True
2021-02-07 21:00:00-08:00,UVXY,SHORT,-0.0070400327,0.003006012024048,14969.999999999998,1,2.38,43.41299999999999,-1499.999999999952,45.79299999999999,0.0,-1545.792999999952,120378.39193141599,False
2021-02-08 21:00:00-08:00,UVXY,SHORT,-0.009210281,0.023976023976024,15015.0,1,2.38,43.543499999999995,-12000.000000000013,45.9235,0.0,-12045.923500000014,108332.46843141597,False
2021-02-09 21:00:00-08:00,UVXY,SHORT,-0.011938781,-0.0331707317073171,15375.0,1,2.38,44.5875,17000.000000000015,46.9675,6307.0000000000055,10646.03250000001,118978.50093141598,True
2021-02-10 21:00:00-08:00,UVXY,SHORT,-0.011491062,-0.0494450050454087,14865.0,1,2.38,43.1085,24500.00000000001,45.4885,9089.500000000004,15365.011500000008,134343.512431416,True
2021-02-11 21:00:00-08:00,UVXY,SHORT,-0.008616108,0.0148619957537154,14129.999999999998,1,2.38,40.97699999999999,-6999.999999999954,43.35699999999999,0.0,-7043.356999999954,127300.15543141603,False
2021-02-15 21:00:00-08:00,UVXY,SHORT,-0.008901725,-0.0334728033472803,14340.0,1,2.38,41.586,15999.999999999982,43.966,5935.999999999994,10020.033999999989,137320.18943141602,True
2021-02-16 21:00:00-08:00,UVXY,SHORT,-0.00761651,0.0119047619047618,13860.0,1,2.38,40.193999999999996,-5499.999999999952,42.574,0.0,-5542.573999999951,131777.61543141605,False
2021-02-17 21:00:00-08:00,UVXY,SHORT,-0.0087223435,-0.0577540106951871,14025.0,1,2.38,40.6725,26999.999999999967,43.0525,10016.999999999987,16939.94749999998,148717.56293141603,True
2021-02-18 21:00:00-08:00,UVXY,SHORT,-0.0065810466,0.0624290578887627,13215.0,1,2.38,38.323499999999996,-27499.999999999967,40.7035,0.0,-27540.703499999967,121176.85943141606,False
2021-02-21 21:00:00-08:00,UVXY,SHORT,-0.008947743,-0.0608974358974359,14040.0,1,2.38,40.715999999999994,28500.000000000004,43.096,10573.500000000002,17883.404000000002,139060.26343141607,True
2021-02-22 21:00:00-08:00,UVXY,SHORT,-0.006013127,-0.0580204778156996,13185.0,1,2.38,38.2365,25499.999999999975,40.6165,9460.49999999999,15998.883499999984,155059.14693141606,True
2021-02-24 21:00:00-08:00,UVXY,SHORT,-0.0050417236,-0.0674486803519062,15344.999999999998,1,2.38,44.50049999999999,34500.00000000002,46.88049999999999,12799.500000000007,21653.619500000015,176712.7664314161,True
2021-03-02 21:00:00-08:00,UVXY,SHORT,-0.006539439,0.064410480349345,13740.0,1,2.38,39.846,-29500.00000000001,42.226,0.0,-29542.22600000001,147170.54043141607,False
2021-03-03 21:00:00-08:00,UVXY,SHORT,-0.0059304745,-0.1056410256410256,14625.0,1,2.38,42.412499999999994,51499.99999999998,44.7925,19106.499999999993,32348.707499999982,179519.24793141606,True
2021-03-07 21:00:00-08:00,UVXY,SHORT,-0.006026306,-0.0582959641255604,13379.999999999998,1,2.38,38.80199999999999,25999.999999999938,41.181999999999995,9645.999999999976,16312.817999999961,195832.06593141603,True
2021-03-17 21:00:00-07:00,UVXY,SHORT,-0.007009402,-0.0588235294117647,10710.0,1,2.38,31.058999999999997,20999.999999999996,33.439,7790.999999999998,13175.561,209007.62693141602,True
2021-03-18 21:00:00-07:00,UVXY,SHORT,-0.005435287,-0.0997023809523809,20160.0,2,4.76,58.464,66999.99999999997,63.224,24856.99999999999,42079.77599999998,251087.402931416,True
2021-03-22 21:00:00-07:00,UVXY,SHORT,-0.007947052,0.0092307692307691,19500.0,2,4.76,56.55,-5999.9999999999145,61.309999999999995,0.0,-6061.309999999915,245026.0929314161,False
2021-03-23 21:00:00-07:00,UVXY,SHORT,-0.008392918,-0.0426829268292683,19680.0,2,4.76,57.071999999999996,28000.000000000007,61.831999999999994,10388.000000000002,17550.168000000005,262576.26093141607,True
2021-03-24 21:00:00-07:00,UVXY,SHORT,-0.0066992883,-0.0621019108280255,18840.0,2,4.76,54.635999999999996,39000.000000000015,59.395999999999994,14469.000000000005,24471.604000000007,287047.86493141606,True
2021-03-25 21:00:00-07:00,UVXY,SHORT,-0.0068612224,0.0373514431239387,26505.0,3,7.14,76.86449999999999,-32999.99999999984,84.0045,0.0,-33084.00449999984,253963.86043141622,False
2021-03-28 21:00:00-07:00,UVXY,SHORT,-0.008365825,-0.0654664484451718,18330.0,2,4.76,53.157,39999.99999999997,57.916999999999994,14839.999999999989,25102.08299999998,279065.9434314162,True
2021-03-29 21:00:00-07:00,UVXY,SHORT,-0.0073098335,-0.0105078809106829,25695.0,3,7.14,74.51549999999999,8999.999999999904,81.65549999999999,3338.999999999964,5579.344499999939,284645.2879314161,True
2021-03-30 21:00:00-07:00,UVXY,SHORT,-0.007884947,-0.0460176991150442,25425.0,3,7.14,73.7325,38999.999999999956,80.8725,14468.999999999984,24450.127499999973,309095.4154314161,True
2021-03-31 21:00:00-07:00,UVXY,SHORT,-0.0069722915,-0.0463821892393321,24254.999999999996,3,7.14,70.33949999999999,37500.0,77.47949999999999,13912.5,23510.0205,332605.4359314161,True
2021-04-04 21:00:00-07:00,UVXY,SHORT,-0.008024264,0.0116731517509727,30839.999999999996,4,9.52,89.43599999999998,-11999.999999999936,98.95599999999997,0.0,-12098.955999999936,320506.47993141616,False
2021-04-05 21:00:00-07:00,UVXY,SHORT,-0.008140888,-0.0403846153846153,31200.0,4,9.52,90.47999999999999,41999.999999999905,99.99999999999999,15581.999999999965,26317.99999999994,346824.4799314161,True
2021-04-06 21:00:00-07:00,UVXY,SHORT,-0.008182876,-0.0260521042084168,29939.999999999996,4,9.52,86.82599999999998,25999.999999999967,96.34599999999998,9645.999999999987,16257.653999999979,363082.1339314161,True
